spotify_id,album_name,artist_name,track_name,duration_ms,key,mode,tempo,time_signature,popularity,loudness,instrumentalness,acousticness,speechiness,liveness,danceability,energy,valence
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Karma/Death,260440,1,0,132.065,4,10,-9.55,0.885,0.00021,0.0435,0.0761,0.158,0.468,0.0618
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Horizon Of Plastic Caskets,229573,1,0,119.939,3,10,-7.174,0.929,0.849,0.0362,0.102,0.319,0.512,0.0771
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Mesmerized By Misery,172561,5,1,133.854,3,10,-7.728,0.987,0.445,0.0443,0.0936,0.202,0.344,0.06
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,The Abyss Holds The Mirror,451253,3,0,121.06,4,10,-11.533,0.849,0.19,0.044,0.109,0.191,0.266,0.0348
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Mourning Tomorrow,127653,11,0,145.744,3,10,-13.076,0.974,0.863,0.0293,0.158,0.316,0.302,0.0902
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Miscarriage Of The Soul,206468,10,0,139.273,3,10,-8.065,0.962,0.036,0.0367,0.12,0.19,0.583,0.0381
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Obeyer's Of Their Own Deaths,151347,10,1,132.694,4,10,-5.314,0.981,0.0889,0.0944,0.173,0.377,0.976,0.106
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Released From This Earth,267547,2,0,118.838,4,10,-8.669,0.947,0.26,0.0312,0.331,0.442,0.545,0.228
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,The Darkest Light,277093,2,0,134.072,3,10,-10.397,0.938,0.35,0.0509,0.142,0.161,0.798,0.152
7rQmVQL05mnNZYEoEx5bzF,Portal Of Sorrow,Xasthur,Hiver De Glace,116160,0,1,53.035,4,10,-11.49,0.883,0.94,0.033,0.103,0.305,0.213,0.139
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Bilar,253880,11,1,95.167,4,46,-7.561,0.407,0.248,0.217,0.653,0.313,0.824,0.0573
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Drugs,294640,10,0,120.359,4,46,-5.655,0.798,0.099,0.085,0.0968,0.723,0.908,0.342
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Neckbrace,245667,4,0,120.35,4,46,-4.087,0.776,0.00938,0.124,0.186,0.761,0.888,0.653
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,We Can’t Be Stopped,130120,0,0,130.353,3,46,-12.552,0.887,0.967,0.031,0.306,0.484,0.227,0.0776
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Bob Gandhi,240627,10,0,135.32,4,46,-8.426,0.838,0.0879,0.043,0.301,0.663,0.582,0.0984
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Mandy,222413,4,0,110.368,4,46,-7.007,0.378,0.0294,0.0456,0.0845,0.739,0.895,0.688
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Mahalo,121893,9,1,143.162,1,46,-8.221,0.89,0.959,0.0364,0.126,0.249,0.374,0.0962
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Party With Children,177853,2,1,108.513,4,46,-6.486,0.729,0.00828,0.0475,0.697,0.636,0.771,0.348
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Sunblocks,221813,5,1,120.412,4,46,-4.803,0.161,0.00452,0.267,0.405,0.508,0.871,0.194
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Bare Feast,157787,1,1,113.247,3,46,-7.109,0.647,0.0381,0.0556,0.403,0.715,0.874,0.485
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Grape Juice City,235707,0,1,109.456,3,46,-6.323,0.00253,0.0664,0.0795,0.0921,0.745,0.702,0.801
72aBWaiTnk9GHNcuMuZwcJ,LP4,Ratatat,Alps,260520,7,1,105.321,4,46,-6.232,0.73,0.397,0.228,0.366,0.696,0.757,0.201
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Prelude,178307,1,1,84.502,3,14,-10.861,1.95e-05,0.115,0.617,0.406,0.494,0.523,0.649
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Introduction,71400,7,1,174.451,4,14,-7.96,0.0583,0.00143,0.382,0.229,0.491,0.566,0.744
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,O.J. Simpson,211013,1,1,93.926,4,14,-9.067,0,0.0583,0.412,0.626,0.669,0.735,0.528
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Pimp Rap Interlude,126173,1,1,90.315,3,14,-15.962,7.74e-06,0.765,0.427,0.793,0.652,0.351,0.601
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,New Heights,167093,10,1,95.378,4,14,-9.366,0.00203,0.0429,0.22,0.146,0.666,0.64,0.314
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Karma of a Kingpin,109120,1,1,89.086,4,14,-7.646,0,0.0726,0.525,0.2,0.566,0.799,0.887
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Think Twice Interlude,64253,7,1,99.311,4,14,-14.072,0.126,0.00164,0.438,0.527,0.385,0.645,0.862
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Coroner's Music,149973,6,1,88.511,4,14,-5.461,0,0.121,0.375,0.663,0.555,0.891,0.461
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,A Friend's Help Interlude,158360,10,0,92.389,4,14,-14.969,0.0153,0.0735,0.238,0.597,0.611,0.545,0.571
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Back On The Road Again,115920,11,1,91.499,4,14,-9.432,4.13e-05,0.000623,0.391,0.412,0.58,0.801,0.691
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Gone Crazy Interlude,103760,7,1,90.361,4,14,-8.83,0.000415,0.027,0.32,0.403,0.643,0.707,0.558
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Hood Sentence,192467,1,1,176.616,4,14,-7.92,0,0.604,0.419,0.11,0.494,0.697,0.391
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Preacher's Wife Interlude,51827,1,1,92.579,4,14,-13.976,0,0.715,0.821,0.76,0.532,0.7,0.524
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Cali Hills,185507,1,1,178.406,4,14,-9.07,0.00657,0.0739,0.288,0.613,0.724,0.652,0.647
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Something Bad (Intermission One),265733,10,0,79.852,4,14,-12.87,2.86e-05,0.184,0.792,0.384,0.446,0.578,0.506
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Something Good (Intermission Two),185373,11,0,98.847,4,14,-9.719,0.0484,0.0484,0.86,0.658,0.393,0.915,0.585
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Scratch Warning,208933,1,1,85.679,4,14,-9.276,0,0.0899,0.424,0.942,0.689,0.622,0.559
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Hold Your Applause Interlude,100733,5,0,102.336,4,14,-14.687,0.000551,0.367,0.377,0.488,0.479,0.571,0.4
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Outside,190413,1,0,59.522,4,14,-7.62,0,0.0176,0.585,0.85,0.347,0.785,0.218
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Bow Wow Interlude,100600,10,0,95.161,4,14,-18.246,0.166,0.234,0.389,0.0878,0.635,0.451,0.824
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Mic Check 313,160440,11,0,91.153,4,14,-8.606,0,0.0403,0.476,0.176,0.701,0.728,0.609
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Trendsetters,115240,8,0,96.169,4,14,-7.732,0,0.116,0.479,0.519,0.569,0.749,0.638
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,100 Styles,170813,1,1,95.178,4,14,-8.959,2.31e-06,0.0948,0.454,0.241,0.616,0.827,0.528
2ZBt5mSuxPhkMKNktznFUb,OJ Simpson,Guilty Simpson,Outro,91387,1,1,165.226,4,14,-10.648,0.17,0.0876,0.17,0.701,0.224,0.724,0.279
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,It Is Not Meant To Be,321747,0,1,102.039,4,58,-4.703,0.00125,0.0132,0.0418,0.436,0.423,0.9,0.471
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Desire Be Desire Go,266160,1,1,150.962,4,58,-4.987,0.0065,0.0743,0.0579,0.173,0.398,0.848,0.411
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Alter Ego,287613,0,1,129.111,4,58,-3.582,0.224,0.0142,0.0497,0.0914,0.31,0.844,0.206
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Lucidity,271880,6,0,147.016,4,58,-6.317,0.0464,0.12,0.0591,0.357,0.37,0.876,0.515
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Why Won't You Make Up Your Mind?,199320,5,1,129.097,4,58,-4.831,0.23,0.0098,0.0592,0.327,0.459,0.835,0.483
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Solitude Is Bliss,235840,7,1,104.004,4,58,-4.963,0.000124,0.00971,0.0642,0.176,0.591,0.847,0.64
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Jeremy's Storm,328413,3,1,127.965,4,58,-6.666,0.903,0.017,0.0937,0.0955,0.448,0.944,0.133
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Expectation,362880,5,1,139.925,3,58,-5.075,0.00455,0.0222,0.057,0.0792,0.45,0.849,0.161
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,The Bold Arrow Of Time,228707,0,1,122.155,4,58,-5.918,0.582,0.82,0.0348,0.311,0.341,0.536,0.514
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,Runway Houses City Clouds,435053,3,1,119.014,4,58,-6.083,0.0485,0.0744,0.0505,0.13,0.437,0.754,0.344
5RA5hhLlbw31QfQRX11pwo,InnerSpeaker,Tame Impala,I Don't Really Mind,225893,11,1,136.958,4,58,-5.996,0.0236,0.576,0.0867,0.16,0.455,0.842,0.27
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,The Water Glass,256366,1,1,133.907,4,14,-9.461,2.19e-05,0.0246,0.155,0.0633,0.457,0.725,0.224
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,Evil New War God,288549,7,1,90.318,4,14,-8.38,0.482,7.57e-05,0.0716,0.0808,0.341,0.694,0.336
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,Pig House,329848,9,1,153.648,3,14,-8.155,0.567,0.000274,0.0951,0.535,0.342,0.67,0.442
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,I'll Finish You Off,297744,5,1,96.155,4,14,-8.719,0.569,0.0215,0.0881,0.14,0.278,0.77,0.12
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,Electric Flower,207778,9,1,150.168,3,14,-7.148,0.139,0.0301,0.0862,0.0879,0.325,0.829,0.575
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,Hospital Up,338129,6,0,132.529,4,14,-10.111,0.0371,0.127,0.049,0.358,0.387,0.604,0.307
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,Inhumanity and Death,183562,5,1,105.284,4,14,-10.13,0.825,0.000203,0.2,0.18,0.337,0.893,0.0641
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,My Generation,459180,5,1,83.539,4,14,-11.146,0.374,0.0119,0.0302,0.106,0.268,0.376,0.23
3fgVI8c5sKG2TUW9oxQl5x,The Bride Screamed Murder,Melvins,P.G. X 3,379951,7,1,70.754,4,14,-17.522,0.0124,0.597,0.0447,0.0707,0.128,0.0833,0.0602
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Marina,383507,11,1,117.137,4,40,-10.911,0.276,0.0577,0.0415,0.127,0.427,0.494,0.361
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Rigamaroo,203133,9,1,93.747,4,40,-14.649,0.03,0.741,0.028,0.254,0.519,0.295,0.0451
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Wild Machines,363907,4,0,110.558,4,40,-8.252,0.015,0.0255,0.0354,0.122,0.319,0.629,0.225
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Ooh Boy,125547,9,1,77.588,4,40,-16.055,0.0122,0.504,0.0361,0.134,0.434,0.144,0.188
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Acid Love,161240,0,1,62.666,4,40,-19.849,0.936,0.68,0.0449,0.0938,0.134,0.0335,0.0285
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Desert God,316773,9,1,132.453,4,40,-8.885,0.206,0.0304,0.0321,0.107,0.312,0.522,0.165
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Open Eyes,217987,4,0,119.74,4,40,-8.216,0.0731,0.212,0.031,0.122,0.36,0.442,0.151
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Freedom Line,181013,11,0,105.904,4,40,-9.784,9.15e-05,0.0783,0.104,0.208,0.483,0.562,0.307
4p0VY8aORNcSS8i7sXZUkE,Fever,Sleepy Sun,Sandstorm Woman,590587,4,0,84.758,3,40,-8.874,0.592,0.00213,0.0349,0.073,0.212,0.547,0.32
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Hibernation,218333,2,1,100.366,4,21,-9.003,0.268,0.0201,0.039,0.11,0.325,0.79,0.757
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Collector,307333,2,1,91.752,4,21,-5.741,0.0787,6.42e-05,0.0333,0.0738,0.429,0.869,0.454
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Casual,313000,0,1,131.043,4,21,-8.069,0.032,0.062,0.029,0.0559,0.625,0.86,0.832
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Surprise,349600,9,0,166.977,4,21,-8.695,0.811,9.6e-05,0.026,0.0462,0.375,0.555,0.373
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Bottom Feeder,230613,2,1,166.696,3,21,-9.202,0.057,0.149,0.0323,0.111,0.323,0.445,0.2
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Moon,260000,11,1,113.889,3,21,-10.148,0.901,0.0856,0.0369,0.0874,0.442,0.618,0.293
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Old World United,234933,0,1,169.664,4,21,-6.001,0.653,0.00304,0.0418,0.178,0.403,0.923,0.421
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,F.F.A.P.,260853,9,1,76.473,3,21,-6.311,3.87e-05,0.494,0.0301,0.215,0.353,0.485,0.279
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Land of Feelings,298373,0,1,137.392,4,21,-3.894,0.855,0.000305,0.0334,0.155,0.31,0.808,0.199
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,Vegetable or Native,221067,0,1,181.368,4,21,-12.026,0.742,0.00639,0.0824,0.084,0.535,0.653,0.512
3sw1xriq5pDoHBz6LlXGEB,Pigeons,Here We Go Magic,"Herbie I Love You, Now I Know",168933,0,1,106.486,4,21,-11.518,0.828,0.591,0.113,0.332,0.565,0.927,0.211
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Hot Body Rub,146067,0,1,140.203,4,51,-8.263,0.069,0.642,0.0596,0.349,0.527,0.885,0.481
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Bright Lit Blue Skies,144973,9,0,166.592,4,51,-5.755,0.000143,0.0855,0.0396,0.251,0.279,0.838,0.725
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Lestat (acc. to the widows maid),266693,9,0,147.585,4,51,-7.275,0.00442,0.354,0.0377,0.595,0.269,0.6,0.632
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Fright Night (Nevermore),215227,1,0,159.974,4,51,-7.58,0.878,0.612,0.0289,0.311,0.504,0.701,0.624
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Round And Round,308680,1,0,110.069,4,51,-6.831,0.628,0.358,0.0257,0.564,0.665,0.59,0.577
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Beverly Kills,236613,2,0,136.427,4,51,-6.613,0.00289,0.399,0.0568,0.315,0.576,0.843,0.809
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Butt-House Blondies,207773,5,0,121.235,4,51,-5.588,0.424,0.00207,0.0469,0.887,0.483,0.849,0.575
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Little Wig,346893,2,1,157.385,4,51,-6.507,0.037,0.0014,0.0448,0.204,0.186,0.792,0.449
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Cant Hear My Eyes,199467,3,0,127.001,4,51,-8.977,2.6e-05,0.215,0.029,0.137,0.517,0.515,0.401
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Reminiscences,153960,4,0,114.142,4,51,-10.611,0.78,0.467,0.0552,0.458,0.53,0.603,0.898
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Menopause Man,240907,7,0,102.74,4,51,-8.057,0.0792,0.701,0.0335,0.351,0.724,0.533,0.76
1dO7qBlkQXYENJaHfK7h56,Before Today,Ariel Pink,Revolutions A Lie,229920,2,1,160.028,4,51,-7.788,0.817,0.508,0.0779,0.0957,0.509,0.876,0.5
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,Save Your Love For Me,354333,7,1,179.627,4,20,-4.993,0.878,0.163,0.0336,0.425,0.334,0.651,0.166
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,Black Sheep,222760,0,1,127.964,4,20,-4.34,1.75e-05,0.000355,0.0405,0.0451,0.59,0.901,0.549
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,Before Your Birthday Ends,193640,6,0,76.954,4,20,-4.265,0.164,0.00923,0.0319,0.31,0.577,0.83,0.7
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,You Can Keep Me Runnin' Around,237667,6,0,150.105,4,20,-5.483,0.011,0.00691,0.0272,0.28,0.502,0.803,0.331
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,A Mind I Knew,258867,9,0,112.25,4,20,-6.095,0.000703,0.000419,0.0279,0.107,0.352,0.739,0.35
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,Roman Candles,210533,4,1,91.387,4,20,-5.032,0.000162,0.0136,0.0484,0.102,0.414,0.654,0.492
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,It Gets Your Body Movin',284293,9,1,146.678,3,20,-7.482,0.357,0.0055,0.0522,0.204,0.22,0.687,0.234
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,Martha,236173,9,1,100.009,4,20,-4.62,0.000544,0.0124,0.0347,0.0941,0.611,0.83,0.176
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,King of Snakes,314133,4,1,147.931,4,20,-4.464,0.00502,0.000968,0.0358,0.255,0.313,0.679,0.465
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,2 Eyes 2 C,325093,0,1,140.78,4,20,-6.02,0.252,0.0284,0.0407,0.118,0.414,0.735,0.197
0QZIMRFiqQFoNbznS5enkn,Wild Smile,Suckers,Loose Change,293267,0,1,120.058,3,20,-4.876,0.000394,0.00605,0.0312,0.241,0.634,0.717,0.379
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Best Friend,206467,0,1,145.947,4,45,-5.989,1.44e-05,0.0274,0.0285,0.154,0.652,0.846,0.899
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Me And The Moon,192560,0,1,169.981,4,45,-4.943,0.00394,0.000423,0.037,0.123,0.503,0.958,0.793
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Lets Go Surfing,175427,1,1,174.059,4,45,-5.694,0.000525,0.209,0.032,0.0773,0.577,0.814,0.785
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Book Of Stories,218213,6,1,164.033,4,45,-5.919,0.00031,0.736,0.0369,0.0984,0.517,0.803,0.908
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Skippin' Town,202240,11,1,167.991,4,45,-3.05,5.46e-05,0.417,0.0665,0.327,0.503,0.935,0.641
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Forever And Ever Amen,267520,1,1,150.041,4,45,-4.638,5e-05,0.0731,0.0428,0.609,0.518,0.943,0.603
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,Down By The Water,206080,10,0,79.174,4,45,-8.038,0,0.679,0.0254,0.144,0.258,0.421,0.286
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,It Will All End In Tears,224667,7,1,155.969,4,45,-4.209,0,0.429,0.0642,0.134,0.494,0.879,0.438
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,We Tried,225960,6,1,150.029,4,45,-4.825,0.00041,0.37,0.0486,0.144,0.531,0.897,0.677
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,I Need Fun In My Life,207267,5,0,159.934,4,45,-8.671,0.637,0.456,0.0361,0.112,0.599,0.825,0.375
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,I'll Never Drop My Sword,227573,2,1,154.021,4,45,-6.684,0.00216,0.235,0.0291,0.131,0.624,0.815,0.925
3pfNU5FIwyvTjtxxtQXK9l,The Drums,The Drums,The Future,248880,6,1,160.09,4,45,-5.529,1.07e-05,0.173,0.0293,0.121,0.49,0.873,0.788
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Blue Blood,316893,2,1,130.432,4,42,-7.753,0.0685,0.128,0.0454,0.136,0.601,0.796,0.16
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Miami,222173,4,0,96.971,4,42,-4.801,0.0766,0.00194,0.0458,0.126,0.583,0.863,0.733
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Total Life Forever,198200,7,1,132.998,4,42,-5.817,0.00219,0.00801,0.0429,0.0612,0.681,0.864,0.894
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Black Gold,386333,7,1,131.027,4,42,-5.683,0.874,0.0932,0.0499,0.169,0.633,0.811,0.23
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Spanish Sahara,409560,9,0,128.432,4,42,-10.039,0.042,0.028,0.0696,0.108,0.365,0.57,0.364
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,This Orient,242773,2,1,155.021,4,42,-5.025,8.26e-05,0.000766,0.0339,0.143,0.483,0.909,0.586
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Fugue,48400,7,1,179.507,4,42,-21.715,0.879,0.917,0.0491,0.106,0.2,0.11,0.0552
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,After Glow,368627,4,0,131.322,4,42,-6.366,0.773,0.0216,0.0501,0.122,0.434,0.909,0.207
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,Alabaster,240267,9,0,127.009,4,42,-8.756,0.851,0.143,0.0274,0.29,0.536,0.506,0.0974
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,2 Trees,315507,7,1,119.999,4,42,-8.149,0.78,0.202,0.0442,0.111,0.507,0.774,0.273
7AJfPQUqsHzmXUBR8Da91W,Total Life Forever,Foals,What Remains,277267,9,0,141.344,4,42,-6.458,0.0385,0.201,0.0499,0.0817,0.379,0.692,0.392
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,I Saw The Dead,303973,6,0,61.541,4,26,-9.891,0.469,0.304,0.0368,0.414,0.171,0.47,0.163
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,Becoming A Jackal,201893,0,1,150.044,3,26,-9.502,7.66e-05,0.656,0.0286,0.0922,0.584,0.504,0.56
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,Ship Of Promises,276907,4,1,199.443,3,26,-9.713,0.0818,0.114,0.0681,0.224,0.278,0.819,0.313
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,The Meaning Of The Ritual,194707,2,1,111.745,4,26,-14.114,1.15e-05,0.945,0.0406,0.105,0.386,0.118,0.0363
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,Home,281587,0,1,122.995,4,26,-11.779,0.00425,0.202,0.0387,0.0774,0.757,0.351,0.166
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,That Day,190507,7,1,119.995,4,26,-7.089,0.000692,0.0762,0.0298,0.423,0.674,0.55,0.364
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,The Pact (I'll Be Your Fever),208800,7,1,149.934,4,26,-11.806,0.00766,0.412,0.0281,0.063,0.611,0.512,0.892
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,Set The Tigers Free,202373,9,0,118.048,4,26,-13.075,0.00856,0.625,0.0307,0.239,0.801,0.437,0.74
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,Twenty Seven Strangers,204213,0,1,145.028,4,26,-13.321,0.0221,0.735,0.0355,0.157,0.667,0.337,0.3
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,Pieces,325267,7,1,112.53,3,26,-9.785,0.00742,0.342,0.029,0.0724,0.602,0.283,0.162
7iv57BJ8hQM3Zo8wfZ65Nx,Becoming A Jackal,Villagers,To Be Counted Among Men,283853,5,1,108.234,4,26,-17.328,0.00146,0.892,0.0567,0.0875,0.587,0.136,0.14
0Siw6JM6Pxek0NCU2zeAWB,Clinging to a Scheme,The Radio Dept.,Domestic Scene,145267,10,0,135.75,4,30,-8.918,0.0523,0.404,0.0434,0.136,0.422,0.876,0.408
0Siw6JM6Pxek0NCU2zeAWB,Clinging to a Scheme,The Radio Dept.,Heaven's on Fire,212133,3,1,97.993,4,30,-4.498,1.59e-06,0.0591,0.0389,0.177,0.572,0.874,0.857
0Siw6JM6Pxek0NCU2zeAWB,Clinging to a Scheme,The Radio Dept.,This Time Around,225507,5,1,173.983,4,30,-3.895,0.669,0.0939,0.0521,0.0711,0.183,0.892,0.78
